,threshold_true,threshold_estimate,ndt_true,ndt_estimate,eta_true,eta_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate
0,1.466378081232935,1.4927308105491397,0.5798765365218143,0.5773550698694442,0.1418706281844121,0.2642189631120782,0.2281601637187774,0.2620738768517188,2.475380522140848,2.441556403811991
1,1.487294380814405,1.585931905763192,0.692049316970525,0.6806252344986118,0.5103535435230909,0.5722646771600889,-1.345144583482526,-1.3680749959044922,0.2366279928943565,0.2339554945313018
2,1.5213312042933351,1.5783457216742605,0.4414544283376421,0.4354544949050085,0.1536839865399679,0.1896040572431109,-1.905220152710897,-2.054359216608135,-0.3751976117366384,-0.341332071221507
3,2.8217135787458467,2.7157196493639533,0.1942584869079659,0.1957515618672488,0.3117450540901013,0.1,1.9170972711196383,1.7641863972739034,1.0080578994795348,0.957621663097351
4,2.1518435229465664,2.002310053864196,0.5601919388135586,0.6030721181324546,0.656631267353383,0.6208794862415998,-1.9362839338005269,-1.9853690362219207,1.950657971177709,1.8822094799453728
5,2.069615376090966,2.103623695305194,0.5262876777337333,0.5256995611216178,0.124928905057427,0.1,-1.8944656803326243,-1.8663305365401928,0.7213513194338184,0.7687489662105539
6,2.790420677456829,2.7886616876568,0.8485749481506243,0.9058661425871484,0.6425489424333842,0.7428875089975349,0.1795070162907386,0.1948904695340334,-1.3637500768335604,-1.4614919503785635
7,1.591365060708727,1.6493074144691344,0.5748679277495744,0.5857244038229733,0.2741175026341937,0.5470518948453639,2.117975415752854,2.305331145736209,-2.289064644912,-2.439233846111237
8,2.2010303877942388,1.9954230974139515,0.1616331226435867,0.1786309314484958,0.9780069649223412,0.7510628135932514,0.8377940561366831,0.6480053396025447,-0.2490590987861241,-0.1641386068164851
9,2.207905381540636,2.103083185777505,0.3456025774393995,0.3573195999116337,0.664190714621356,0.6482296912075688,-2.067282382237712,-2.0205365137789704,-0.9043225169048558,-0.89533456446399
10,2.4716383521213228,2.3991067594380384,0.9969081363890492,1.0,0.875198551640162,0.7610907184135332,0.2897930305679375,0.2021091992313832,-0.5845735464178725,-0.5291289716539332
11,2.5906568158082792,2.502718636789578,0.2123061634320177,0.2200975287487171,0.6892029044125353,0.6126532018156692,1.0523574792605728,0.984914839176258,0.3006060593106097,0.2694196295193692
12,2.779186219816725,2.7134508174815384,0.2322446470372481,0.2299253428157624,0.3552041940576926,0.318174801091365,0.1068462794253793,0.1243085135127289,1.1105692298947738,1.11160089271893
13,2.1840792024304667,2.4425689329097167,0.3129804671094744,0.2835038099315797,0.2570684806341722,0.2736579408144396,2.065312167960145,2.2392193430687923,2.33768249620784,2.5
14,1.970702463917128,1.97811361281121,0.3747018958849836,0.3656738436479872,0.2142891193390845,0.1364631897004707,-1.0741885929424575,-1.052011743980647,1.4617290734370698,1.4288149198281823
15,1.7841942758513225,1.91967736755064,0.3740854761758048,0.3733072480510417,0.737076125696852,1.0,-2.340237180895448,-2.4030531494188723,1.927442696504024,1.8953492653558988
16,1.6013800070656108,1.5576554985587066,0.5512885923055297,0.576289695007703,0.7069029215775172,0.5748302712084986,0.2833006253978987,0.2679283589395752,-0.7079241955100746,-0.64960875177591
17,2.543925615257705,2.543215942011213,0.7346831322992691,0.7026831646991427,0.4021659899813906,0.3977749306613612,0.3862159898673595,0.3540881012597371,-0.7904151563385886,-0.7872030230273358
